s,CH1[V]
-2.392E-01,-8.63E-01
-2.392E-01,1.26E+00
-2.388E-01,-1.26E+00
-2.388E-01,1.32E+00
-2.384E-01,-1.04E+00
-2.384E-01,1.22E+00
-2.380E-01,-6.23E-01
-2.380E-01,1.34E+00
-2.376E-01,-1.22E+00
-2.376E-01,1.24E+00
-2.372E-01,-1.10E+00
-2.372E-01,1.34E+00
-2.368E-01,-5.83E-01
-2.368E-01,1.26E+00
-2.364E-01,-1.02E+00
-2.364E-01,1.08E+00
-2.360E-01,-8.63E-01
-2.360E-01,8.37E-01
-2.356E-01,-7.03E-01
-2.356E-01,1.24E+00
-2.352E-01,-6.43E-01
-2.352E-01,1.26E+00
-2.348E-01,-1.24E+00
-2.348E-01,6.57E-01
-2.344E-01,-1.24E+00
-2.344E-01,1.10E+00
-2.340E-01,-1.08E+00
-2.340E-01,1.24E+00
-2.336E-01,-1.24E+00
-2.336E-01,1.26E+00
-2.332E-01,-1.00E+00
-2.332E-01,1.26E+00
-2.328E-01,-5.83E-01
-2.328E-01,1.14E+00
-2.324E-01,-1.24E+00
-2.324E-01,1.14E+00
-2.320E-01,-5.63E-01
-2.320E-01,6.97E-01
-2.316E-01,-5.83E-01
-2.316E-01,1.14E+00
-2.312E-01,-1.26E+00
-2.312E-01,9.97E-01
-2.308E-01,-5.83E-01
-2.308E-01,1.30E+00
-2.304E-01,-5.83E-01
-2.304E-01,1.24E+00
-2.300E-01,-6.03E-01
-2.300E-01,1.32E+00
-2.296E-01,-1.22E+00
-2.296E-01,1.32E+00
-2.292E-01,-8.23E-01
-2.292E-01,1.28E+00
-2.288E-01,-1.22E+00
-2.288E-01,9.57E-01
-2.284E-01,-1.26E+00
-2.284E-01,9.37E-01
-2.280E-01,-1.14E+00
-2.280E-01,1.22E+00
-2.276E-01,-1.26E+00
-2.276E-01,1.06E+00
-2.272E-01,-1.26E+00
-2.272E-01,1.32E+00
-2.268E-01,-8.43E-01
-2.268E-01,1.08E+00
-2.264E-01,-9.83E-01
-2.264E-01,7.37E-01
-2.260E-01,-7.03E-01
-2.260E-01,1.26E+00
-2.256E-01,-8.03E-01
-2.256E-01,1.28E+00
-2.252E-01,-1.14E+00
-2.252E-01,1.32E+00
-2.248E-01,-1.18E+00
-2.248E-01,6.97E-01
-2.244E-01,-8.23E-01
-2.244E-01,1.24E+00
-2.240E-01,-1.20E+00
-2.240E-01,1.34E+00
-2.236E-01,-1.16E+00
-2.236E-01,9.17E-01
-2.232E-01,-1.10E+00
-2.232E-01,1.14E+00
-2.228E-01,-7.63E-01
-2.228E-01,1.32E+00
-2.224E-01,-7.23E-01
-2.224E-01,1.16E+00
-2.220E-01,-7.63E-01
-2.220E-01,1.24E+00
-2.216E-01,-5.43E-01
-2.216E-01,1.26E+00
-2.212E-01,-9.03E-01
-2.212E-01,1.28E+00
-2.208E-01,-1.16E+00
-2.208E-01,1.32E+00
-2.204E-01,-6.23E-01
-2.204E-01,1.06E+00
-2.200E-01,-1.22E+00
-2.200E-01,1.34E+00
-2.196E-01,-1.12E+00
-2.196E-01,1.32E+00
-2.192E-01,-9.03E-01
-2.192E-01,1.28E+00
-2.188E-01,-1.28E+00
-2.188E-01,1.24E+00
-2.184E-01,-1.12E+00
-2.184E-01,1.22E+00
-2.180E-01,-9.43E-01
-2.180E-01,1.24E+00
-2.176E-01,-1.22E+00
-2.176E-01,7.17E-01
-2.172E-01,-1.24E+00
-2.172E-01,8.17E-01
-2.168E-01,-1.24E+00
-2.168E-01,1.34E+00
-2.164E-01,-1.26E+00
-2.164E-01,1.32E+00
-2.160E-01,-1.26E+00
-2.160E-01,7.97E-01
-2.156E-01,-6.63E-01
-2.156E-01,1.30E+00
-2.152E-01,-6.83E-01
-2.152E-01,1.28E+00
-2.148E-01,-1.14E+00
-2.148E-01,1.26E+00
-2.144E-01,-1.04E+00
-2.144E-01,1.16E+00
-2.140E-01,-1.28E+00
-2.140E-01,1.24E+00
-2.136E-01,-5.83E-01
-2.136E-01,9.37E-01
-2.132E-01,-5.63E-01
-2.132E-01,1.12E+00
-2.128E-01,-1.18E+00
-2.128E-01,9.57E-01
-2.124E-01,-1.26E+00
-2.124E-01,1.26E+00
-2.120E-01,-6.03E-01
-2.120E-01,1.24E+00
-2.116E-01,-1.16E+00
-2.116E-01,1.28E+00
-2.112E-01,-7.83E-01
-2.112E-01,1.28E+00
-2.108E-01,-7.63E-01
-2.108E-01,7.17E-01
-2.104E-01,-1.26E+00
-2.104E-01,9.77E-01
-2.100E-01,-1.18E+00
-2.100E-01,1.28E+00
-2.096E-01,-5.83E-01
-2.096E-01,1.28E+00
-2.092E-01,-1.10E+00
-2.092E-01,1.32E+00
-2.088E-01,-1.22E+00
-2.088E-01,7.37E-01
-2.084E-01,-1.24E+00
-2.084E-01,9.57E-01
-2.080E-01,-1.22E+00
-2.080E-01,1.12E+00
-2.076E-01,-1.24E+00
-2.076E-01,1.28E+00
-2.072E-01,-8.03E-01
-2.072E-01,1.24E+00
-2.068E-01,-5.83E-01
-2.068E-01,1.14E+00
-2.064E-01,-1.26E+00
-2.064E-01,1.34E+00
-2.060E-01,-6.03E-01
-2.060E-01,1.02E+00
-2.056E-01,-1.20E+00
-2.056E-01,1.28E+00
-2.052E-01,-1.06E+00
-2.052E-01,1.26E+00
-2.048E-01,-1.20E+00
-2.048E-01,1.06E+00
-2.044E-01,-5.83E-01
-2.044E-01,1.30E+00
-2.040E-01,-8.23E-01
-2.040E-01,1.16E+00
-2.036E-01,-1.06E+00
-2.036E-01,1.34E+00
-2.032E-01,-1.26E+00
-2.032E-01,1.28E+00
-2.028E-01,-7.83E-01
-2.028E-01,1.14E+00
-2.024E-01,-3.83E-01
-2.024E-01,6.77E-01
-2.020E-01,-1.20E+00
-2.020E-01,9.17E-01
-2.016E-01,-1.18E+00
-2.016E-01,5.97E-01
-2.012E-01,-1.26E+00
-2.012E-01,1.28E+00
-2.008E-01,-8.83E-01
-2.008E-01,9.37E-01
-2.004E-01,-1.26E+00
-2.004E-01,3.77E-01
-2.000E-01,-1.18E+00
-2.000E-01,9.37E-01
-1.996E-01,-1.24E+00
-1.996E-01,9.37E-01
-1.992E-01,-6.23E-01
-1.992E-01,9.97E-01
-1.988E-01,-1.24E+00
-1.988E-01,1.24E+00
-1.984E-01,-1.02E+00
-1.984E-01,1.32E+00
-1.980E-01,-1.22E+00
-1.980E-01,1.22E+00
-1.976E-01,-7.43E-01
-1.976E-01,1.10E+00
-1.972E-01,-1.20E+00
-1.972E-01,1.26E+00
-1.968E-01,-1.26E+00
-1.968E-01,1.24E+00
-1.964E-01,-1.06E+00
-1.964E-01,1.26E+00
-1.960E-01,-1.18E+00
-1.960E-01,1.26E+00
-1.956E-01,-7.63E-01
-1.956E-01,1.10E+00
-1.952E-01,-1.06E+00
-1.952E-01,7.17E-01
-1.948E-01,-8.23E-01
-1.948E-01,1.26E+00
-1.944E-01,-1.22E+00
-1.944E-01,1.18E+00
-1.940E-01,-7.23E-01
-1.940E-01,1.28E+00
-1.936E-01,-1.22E+00
-1.936E-01,1.24E+00
-1.932E-01,-7.23E-01
-1.932E-01,1.28E+00
-1.928E-01,-1.22E+00
-1.928E-01,1.28E+00
-1.924E-01,-1.16E+00
-1.924E-01,1.30E+00
-1.920E-01,-1.06E+00
-1.920E-01,1.06E+00
-1.916E-01,-1.24E+00
-1.916E-01,1.28E+00
-1.912E-01,-7.23E-01
-1.912E-01,1.04E+00
-1.908E-01,-1.20E+00
-1.908E-01,1.10E+00
-1.904E-01,-8.03E-01
-1.904E-01,1.26E+00
-1.900E-01,-9.03E-01
-1.900E-01,1.24E+00
-1.896E-01,-9.63E-01
-1.896E-01,1.24E+00
-1.892E-01,-9.63E-01
-1.892E-01,1.28E+00
-1.888E-01,-7.83E-01
-1.888E-01,9.37E-01
-1.884E-01,-9.23E-01
-1.884E-01,1.24E+00
-1.880E-01,-1.24E+00
-1.880E-01,3.57E-01
-1.876E-01,-1.26E+00
-1.876E-01,1.26E+00
-1.872E-01,-1.28E+00
-1.872E-01,1.26E+00
-1.868E-01,-5.83E-01
-1.868E-01,1.24E+00
-1.864E-01,-1.24E+00
-1.864E-01,1.12E+00
-1.860E-01,-9.43E-01
-1.860E-01,1.32E+00
-1.856E-01,-5.83E-01
-1.856E-01,1.18E+00
-1.852E-01,-1.28E+00
-1.852E-01,1.26E+00
-1.848E-01,-1.26E+00
-1.848E-01,7.37E-01
-1.844E-01,-5.63E-01
-1.844E-01,1.16E+00
-1.840E-01,-1.22E+00
-1.840E-01,1.24E+00
-1.836E-01,-8.83E-01
-1.836E-01,7.77E-01
-1.832E-01,-1.24E+00
-1.832E-01,4.57E-01
-1.828E-01,-7.43E-01
-1.828E-01,5.97E-01
-1.824E-01,-1.24E+00
-1.824E-01,5.37E-01
-1.820E-01,-9.83E-01
-1.820E-01,4.37E-01
-1.816E-01,-1.12E+00
-1.816E-01,1.06E+00
-1.812E-01,-1.22E+00
-1.812E-01,1.28E+00
-1.808E-01,-1.18E+00
-1.808E-01,9.97E-01
-1.804E-01,-6.43E-01
-1.804E-01,1.24E+00
-1.800E-01,-1.28E+00
-1.800E-01,1.08E+00
-1.796E-01,-1.26E+00
-1.796E-01,1.34E+00
-1.792E-01,-1.24E+00
-1.792E-01,1.10E+00
-1.788E-01,-7.03E-01
-1.788E-01,1.26E+00
-1.784E-01,-1.10E+00
-1.784E-01,9.57E-01
-1.780E-01,-6.63E-01
-1.780E-01,3.97E-01
-1.776E-01,-1.26E+00
-1.776E-01,1.10E+00
-1.772E-01,-5.83E-01
-1.772E-01,1.32E+00
-1.768E-01,-6.03E-01
-1.768E-01,1.16E+00
-1.764E-01,-1.20E+00
-1.764E-01,1.02E+00
-1.760E-01,-1.28E+00
-1.760E-01,1.14E+00
-1.756E-01,-1.10E+00
-1.756E-01,1.16E+00
-1.752E-01,-1.28E+00
-1.752E-01,1.26E+00
-1.748E-01,-1.22E+00
-1.748E-01,1.26E+00
-1.744E-01,-6.63E-01
-1.744E-01,7.37E-01
-1.740E-01,-1.24E+00
-1.740E-01,1.18E+00
-1.736E-01,-1.20E+00
-1.736E-01,1.22E+00
-1.732E-01,-7.03E-01
-1.732E-01,1.16E+00
-1.728E-01,-1.04E+00
-1.728E-01,1.24E+00
-1.724E-01,-4.63E-01
-1.724E-01,8.17E-01
-1.720E-01,-1.14E+00
-1.720E-01,4.57E-01
-1.716E-01,-1.16E+00
-1.716E-01,1.16E+00
-1.712E-01,-7.23E-01
-1.712E-01,9.57E-01
-1.708E-01,-1.22E+00
-1.708E-01,9.37E-01
-1.704E-01,-7.63E-01
-1.704E-01,1.14E+00
-1.700E-01,-8.63E-01
-1.700E-01,7.17E-01
-1.696E-01,-1.26E+00
-1.696E-01,1.26E+00
-1.692E-01,-1.26E+00
-1.692E-01,1.24E+00
-1.688E-01,-1.12E+00
-1.688E-01,3.97E-01
-1.684E-01,-8.43E-01
-1.684E-01,6.17E-01
-1.680E-01,-1.16E+00
-1.680E-01,9.37E-01
-1.676E-01,-1.26E+00
-1.676E-01,1.22E+00
-1.672E-01,-1.26E+00
-1.672E-01,1.24E+00
-1.668E-01,-1.20E+00
-1.668E-01,1.28E+00
-1.664E-01,-1.10E+00
-1.664E-01,6.77E-01
-1.660E-01,-6.23E-01
-1.660E-01,1.26E+00
-1.656E-01,-1.28E+00
-1.656E-01,1.24E+00
-1.652E-01,-5.63E-01
-1.652E-01,1.26E+00
-1.648E-01,-6.03E-01
-1.648E-01,1.14E+00
-1.644E-01,-1.22E+00
-1.644E-01,1.26E+00
-1.640E-01,-1.18E+00
-1.640E-01,4.37E-01
-1.636E-01,-1.24E+00
-1.636E-01,1.20E+00
-1.632E-01,-6.43E-01
-1.632E-01,1.26E+00
-1.628E-01,-1.16E+00
-1.628E-01,8.37E-01
-1.624E-01,-9.03E-01
-1.624E-01,1.26E+00
-1.620E-01,-9.03E-01
-1.620E-01,1.26E+00
-1.616E-01,-1.18E+00
-1.616E-01,1.10E+00
-1.612E-01,-8.43E-01
-1.612E-01,1.30E+00
-1.608E-01,-1.10E+00
-1.608E-01,1.26E+00
-1.604E-01,-1.22E+00
-1.604E-01,1.16E+00
-1.600E-01,-1.26E+00
-1.600E-01,7.37E-01
-1.596E-01,-6.23E-01
-1.596E-01,1.26E+00
-1.592E-01,-5.83E-01
-1.592E-01,6.57E-01
-1.588E-01,-1.00E+00
-1.588E-01,1.28E+00
-1.584E-01,-1.00E+00
-1.584E-01,6.57E-01
-1.580E-01,-1.24E+00
-1.580E-01,1.24E+00
-1.576E-01,-1.28E+00
-1.576E-01,1.24E+00
-1.572E-01,-1.22E+00
-1.572E-01,8.57E-01
-1.568E-01,-1.14E+00
-1.568E-01,1.32E+00
-1.564E-01,-2.63E-01
-1.564E-01,1.26E+00
-1.560E-01,-1.24E+00
-1.560E-01,6.97E-01
-1.556E-01,-7.83E-01
-1.556E-01,7.97E-01
-1.552E-01,-1.24E+00
-1.552E-01,1.26E+00
-1.548E-01,-7.43E-01
-1.548E-01,6.77E-01
-1.544E-01,-1.26E+00
-1.544E-01,1.28E+00
-1.540E-01,-1.22E+00
-1.540E-01,1.26E+00
-1.536E-01,-6.43E-01
-1.536E-01,1.14E+00
-1.532E-01,-7.23E-01
-1.532E-01,1.30E+00
-1.528E-01,-1.22E+00
-1.528E-01,1.16E+00
-1.524E-01,-1.18E+00
-1.524E-01,6.17E-01
-1.520E-01,-7.43E-01
-1.520E-01,1.08E+00
-1.516E-01,-1.24E+00
-1.516E-01,8.37E-01
-1.512E-01,-5.83E-01
-1.512E-01,8.97E-01
-1.508E-01,-7.43E-01
-1.508E-01,9.17E-01
-1.504E-01,-1.10E+00
-1.504E-01,1.14E+00
-1.500E-01,-7.63E-01
-1.500E-01,1.28E+00
-1.496E-01,-1.06E+00
-1.496E-01,1.26E+00
-1.492E-01,-6.43E-01
-1.492E-01,1.26E+00
-1.488E-01,-1.24E+00
-1.488E-01,1.26E+00
-1.484E-01,-9.63E-01
-1.484E-01,5.37E-01
-1.480E-01,-6.03E-01
-1.480E-01,1.26E+00
-1.476E-01,-1.26E+00
-1.476E-01,1.24E+00
-1.472E-01,-1.24E+00
-1.472E-01,1.14E+00
-1.468E-01,-1.02E+00
-1.468E-01,1.34E+00
-1.464E-01,-1.24E+00
-1.464E-01,1.26E+00
-1.460E-01,-7.83E-01
-1.460E-01,1.02E+00
-1.456E-01,-1.24E+00
-1.456E-01,1.34E+00
-1.452E-01,-1.26E+00
-1.452E-01,1.26E+00
-1.448E-01,-6.83E-01
-1.448E-01,8.17E-01
-1.444E-01,-1.04E+00
-1.444E-01,1.24E+00
-1.440E-01,-1.08E+00
-1.440E-01,1.26E+00
-1.436E-01,-1.24E+00
-1.436E-01,1.14E+00
-1.432E-01,-1.08E+00
-1.432E-01,1.28E+00
-1.428E-01,-6.83E-01
-1.428E-01,1.20E+00
-1.424E-01,-1.22E+00
-1.424E-01,1.24E+00
-1.420E-01,-1.18E+00
-1.420E-01,1.36E+00
-1.416E-01,-1.22E+00
-1.416E-01,1.14E+00
-1.412E-01,-6.83E-01
-1.412E-01,1.14E+00
-1.408E-01,-1.24E+00
-1.408E-01,1.18E+00
-1.404E-01,-1.26E+00
-1.404E-01,1.22E+00
-1.400E-01,-1.10E+00
-1.400E-01,1.14E+00
-1.396E-01,-6.03E-01
-1.396E-01,5.57E-01
-1.392E-01,-1.12E+00
-1.392E-01,9.97E-01
-1.388E-01,-5.43E-01
-1.388E-01,6.77E-01
-1.384E-01,-7.03E-01
-1.384E-01,1.26E+00
-1.380E-01,-1.26E+00
-1.380E-01,6.97E-01
-1.376E-01,-6.23E-01
-1.376E-01,1.16E+00
-1.372E-01,-1.26E+00
-1.372E-01,3.97E-01
-1.368E-01,-1.22E+00
-1.368E-01,1.26E+00
-1.364E-01,-1.26E+00
-1.364E-01,1.02E+00
-1.360E-01,-1.26E+00
-1.360E-01,8.37E-01
-1.356E-01,-1.18E+00
-1.356E-01,1.08E+00
-1.352E-01,-1.18E+00
-1.352E-01,1.26E+00
-1.348E-01,-1.26E+00
-1.348E-01,1.28E+00
-1.344E-01,-5.63E-01
-1.344E-01,7.77E-01
-1.340E-01,-1.06E+00
-1.340E-01,1.14E+00
-1.336E-01,-1.24E+00
-1.336E-01,1.02E+00
-1.332E-01,-5.83E-01
-1.332E-01,1.24E+00
-1.328E-01,-1.16E+00
-1.328E-01,1.12E+00
-1.324E-01,-1.24E+00
-1.324E-01,6.57E-01
-1.320E-01,-1.16E+00
-1.320E-01,1.08E+00
-1.316E-01,-1.22E+00
-1.316E-01,1.28E+00
-1.312E-01,-1.26E+00
-1.312E-01,1.34E+00
-1.308E-01,-1.22E+00
-1.308E-01,9.17E-01
-1.304E-01,-1.22E+00
-1.304E-01,1.24E+00
-1.300E-01,-1.24E+00
-1.300E-01,1.26E+00
-1.296E-01,-1.06E+00
-1.296E-01,9.77E-01
-1.292E-01,-1.26E+00
-1.292E-01,1.26E+00
-1.288E-01,-1.24E+00
-1.288E-01,5.77E-01
-1.284E-01,-1.08E+00
-1.284E-01,1.14E+00
-1.280E-01,-5.83E-01
-1.280E-01,1.20E+00
-1.276E-01,-7.03E-01
-1.276E-01,1.34E+00
-1.272E-01,-1.20E+00
-1.272E-01,1.34E+00
-1.268E-01,-1.28E+00
-1.268E-01,1.26E+00
-1.264E-01,-1.26E+00
-1.264E-01,1.24E+00
-1.260E-01,-5.83E-01
-1.260E-01,1.26E+00
-1.256E-01,-5.83E-01
-1.256E-01,1.26E+00
-1.252E-01,-5.83E-01
-1.252E-01,1.30E+00
-1.248E-01,-5.43E-01
-1.248E-01,1.26E+00
-1.244E-01,-6.23E-01
-1.244E-01,3.37E-01
-1.240E-01,-8.03E-01
-1.240E-01,1.14E+00
-1.236E-01,-7.63E-01
-1.236E-01,1.08E+00
-1.232E-01,-5.83E-01
-1.232E-01,1.28E+00
-1.228E-01,-1.24E+00
-1.228E-01,1.12E+00
-1.224E-01,-1.20E+00
-1.224E-01,1.22E+00
-1.220E-01,-8.43E-01
-1.220E-01,1.38E+00
-1.216E-01,-6.03E-01
-1.216E-01,1.28E+00
-1.212E-01,-6.23E-01
-1.212E-01,1.12E+00
-1.208E-01,-1.24E+00
-1.208E-01,8.37E-01
-1.204E-01,-6.03E-01
-1.204E-01,1.06E+00
-1.200E-01,-8.63E-01
-1.200E-01,8.17E-01
-1.196E-01,-1.10E+00
-1.196E-01,5.97E-01
-1.192E-01,-1.24E+00
-1.192E-01,1.14E+00
-1.188E-01,-9.23E-01
-1.188E-01,9.97E-01
-1.184E-01,-5.83E-01
-1.184E-01,1.20E+00
-1.180E-01,-5.63E-01
-1.180E-01,1.22E+00
-1.176E-01,-1.26E+00
-1.176E-01,6.57E-01
-1.172E-01,-6.83E-01
-1.172E-01,7.37E-01
-1.168E-01,-1.24E+00
-1.168E-01,1.30E+00
-1.164E-01,-9.63E-01
-1.164E-01,1.12E+00
-1.160E-01,-6.83E-01
-1.160E-01,1.22E+00
-1.156E-01,-1.28E+00
-1.156E-01,1.24E+00
-1.152E-01,-5.83E-01
-1.152E-01,6.57E-01
-1.148E-01,-5.83E-01
-1.148E-01,1.34E+00
-1.144E-01,-9.63E-01
-1.144E-01,1.32E+00
-1.140E-01,-1.22E+00
-1.140E-01,1.20E+00
-1.136E-01,-1.10E+00
-1.136E-01,9.17E-01
-1.132E-01,-9.43E-01
-1.132E-01,1.34E+00
-1.128E-01,-1.22E+00
-1.128E-01,1.22E+00
-1.124E-01,-1.04E+00
-1.124E-01,1.12E+00
-1.120E-01,-9.83E-01
-1.120E-01,1.26E+00
-1.116E-01,-1.24E+00
-1.116E-01,1.24E+00
-1.112E-01,-9.83E-01
-1.112E-01,1.24E+00
-1.108E-01,-1.28E+00
-1.108E-01,7.57E-01
-1.104E-01,-5.63E-01
-1.104E-01,1.34E+00
-1.100E-01,-1.26E+00
-1.100E-01,8.17E-01
-1.096E-01,-1.26E+00
-1.096E-01,8.17E-01
-1.092E-01,-1.00E+00
-1.092E-01,1.06E+00
-1.088E-01,-8.43E-01
-1.088E-01,1.22E+00
-1.084E-01,-6.83E-01
-1.084E-01,1.16E+00
-1.080E-01,-9.83E-01
-1.080E-01,1.32E+00
-1.076E-01,-1.16E+00
-1.076E-01,6.57E-01
-1.072E-01,-8.43E-01
-1.072E-01,1.32E+00
-1.068E-01,-1.24E+00
-1.068E-01,1.18E+00
-1.064E-01,-8.63E-01
-1.064E-01,1.26E+00
-1.060E-01,-1.20E+00
-1.060E-01,9.77E-01
-1.056E-01,-1.28E+00
-1.056E-01,5.77E-01
-1.052E-01,-9.43E-01
-1.052E-01,1.02E+00
-1.048E-01,-1.28E+00
-1.048E-01,7.77E-01
-1.044E-01,-1.28E+00
-1.044E-01,6.77E-01
-1.040E-01,-7.43E-01
-1.040E-01,1.24E+00
-1.036E-01,-1.16E+00
-1.036E-01,9.37E-01
-1.032E-01,-1.20E+00
-1.032E-01,6.37E-01
-1.028E-01,-9.83E-01
-1.028E-01,1.36E+00
-1.024E-01,-5.63E-01
-1.024E-01,1.26E+00
-1.020E-01,-1.22E+00
-1.020E-01,1.24E+00
-1.016E-01,-1.10E+00
-1.016E-01,1.26E+00
-1.012E-01,-1.24E+00
-1.012E-01,1.30E+00
-1.008E-01,-1.08E+00
-1.008E-01,9.37E-01
-1.004E-01,-1.24E+00
-1.004E-01,1.30E+00
-1.000E-01,-7.63E-01
-1.000E-01,6.97E-01
-9.960E-02,-1.20E+00
-9.960E-02,1.10E+00
-9.920E-02,-6.83E-01
-9.920E-02,1.08E+00
-9.880E-02,-1.24E+00
-9.880E-02,6.97E-01
-9.840E-02,-5.83E-01
-9.840E-02,1.26E+00
-9.800E-02,-8.23E-01
-9.800E-02,6.17E-01
-9.760E-02,-1.26E+00
-9.760E-02,1.20E+00
-9.720E-02,-8.03E-01
-9.720E-02,1.32E+00
-9.680E-02,-5.83E-01
-9.680E-02,1.02E+00
-9.640E-02,-9.83E-01
-9.640E-02,4.77E-01
-9.600E-02,-7.63E-01
-9.600E-02,8.17E-01
-9.560E-02,-1.24E+00
-9.560E-02,1.20E+00
-9.520E-02,-1.20E+00
-9.520E-02,1.12E+00
-9.480E-02,-5.83E-01
-9.480E-02,7.97E-01
-9.440E-02,-1.22E+00
-9.440E-02,1.14E+00
-9.400E-02,-1.10E+00
-9.400E-02,1.26E+00
-9.360E-02,-1.28E+00
-9.360E-02,1.26E+00
-9.320E-02,-7.23E-01
-9.320E-02,1.30E+00
-9.280E-02,-1.28E+00
-9.280E-02,3.57E-01
-9.240E-02,-8.23E-01
-9.240E-02,8.17E-01
-9.200E-02,-1.18E+00
-9.200E-02,1.28E+00
-9.160E-02,-1.02E+00
-9.160E-02,1.26E+00
-9.120E-02,-6.43E-01
-9.120E-02,1.24E+00
-9.080E-02,-8.03E-01
-9.080E-02,1.24E+00
-9.040E-02,-1.26E+00
-9.040E-02,1.24E+00
-9.000E-02,-1.24E+00
-9.000E-02,7.17E-01
-8.960E-02,-1.26E+00
-8.960E-02,1.06E+00
-8.920E-02,-1.20E+00
-8.920E-02,6.77E-01
-8.880E-02,-5.83E-01
-8.880E-02,3.77E-01
-8.840E-02,-1.18E+00
-8.840E-02,1.24E+00
-8.800E-02,-6.03E-01
-8.800E-02,9.57E-01
-8.760E-02,-1.26E+00
-8.760E-02,9.77E-01
-8.720E-02,-1.28E+00
-8.720E-02,1.26E+00
-8.680E-02,-8.63E-01
-8.680E-02,1.04E+00
-8.640E-02,-7.43E-01
-8.640E-02,8.57E-01
-8.600E-02,-9.43E-01
-8.600E-02,1.28E+00
-8.560E-02,-7.63E-01
-8.560E-02,5.37E-01
-8.520E-02,-9.83E-01
-8.520E-02,1.34E+00
-8.480E-02,-8.23E-01
-8.480E-02,1.26E+00
-8.440E-02,-1.22E+00
-8.440E-02,1.24E+00
-8.400E-02,-7.63E-01
-8.400E-02,7.77E-01
-8.360E-02,-6.43E-01
-8.360E-02,1.28E+00
-8.320E-02,-1.04E+00
-8.320E-02,1.34E+00
-8.280E-02,-1.28E+00
-8.280E-02,1.28E+00
-8.240E-02,-1.24E+00
-8.240E-02,1.02E+00
-8.200E-02,-9.83E-01
-8.200E-02,6.57E-01
-8.160E-02,-1.22E+00
-8.160E-02,1.28E+00
-8.120E-02,-1.12E+00
-8.120E-02,1.32E+00
-8.080E-02,-1.06E+00
-8.080E-02,1.12E+00
-8.040E-02,-6.03E-01
-8.040E-02,1.08E+00
-8.000E-02,-1.26E+00
-8.000E-02,1.34E+00
-7.960E-02,-1.06E+00
-7.960E-02,4.37E-01
-7.920E-02,-6.43E-01
-7.920E-02,1.16E+00
-7.880E-02,-5.63E-01
-7.880E-02,1.30E+00
-7.840E-02,-6.23E-01
-7.840E-02,7.97E-01
-7.800E-02,-9.63E-01
-7.800E-02,9.97E-01
-7.760E-02,-1.28E+00
-7.760E-02,1.24E+00
-7.720E-02,-1.00E+00
-7.720E-02,1.10E+00
-7.680E-02,-1.24E+00
-7.680E-02,1.32E+00
-7.640E-02,-1.26E+00
-7.640E-02,1.32E+00
-7.600E-02,-6.03E-01
-7.600E-02,1.36E+00
-7.560E-02,-1.24E+00
-7.560E-02,8.17E-01
-7.520E-02,-6.23E-01
-7.520E-02,1.26E+00
-7.480E-02,-1.26E+00
-7.480E-02,3.77E-01
-7.440E-02,-5.63E-01
-7.440E-02,8.97E-01
-7.400E-02,-1.26E+00
-7.400E-02,1.26E+00
-7.360E-02,-1.22E+00
-7.360E-02,1.24E+00
-7.320E-02,-1.18E+00
-7.320E-02,1.24E+00
-7.280E-02,-1.28E+00
-7.280E-02,1.16E+00
-7.240E-02,-9.43E-01
-7.240E-02,1.34E+00
-7.200E-02,-4.43E-01
-7.200E-02,1.34E+00
-7.160E-02,-5.83E-01
-7.160E-02,6.17E-01
-7.120E-02,-7.83E-01
-7.120E-02,8.37E-01
-7.080E-02,-7.63E-01
-7.080E-02,8.37E-01
-7.040E-02,-1.08E+00
-7.040E-02,1.32E+00
-7.000E-02,-1.26E+00
-7.000E-02,1.06E+00
-6.960E-02,-1.08E+00
-6.960E-02,1.34E+00
-6.920E-02,-1.26E+00
-6.920E-02,9.57E-01
-6.880E-02,-1.26E+00
-6.880E-02,1.14E+00
-6.840E-02,-1.28E+00
-6.840E-02,1.16E+00
-6.800E-02,-7.83E-01
-6.800E-02,1.26E+00
-6.760E-02,-9.83E-01
-6.760E-02,1.16E+00
-6.720E-02,-1.26E+00
-6.720E-02,9.57E-01
-6.680E-02,-1.28E+00
-6.680E-02,1.28E+00
-6.640E-02,-1.04E+00
-6.640E-02,7.77E-01
-6.600E-02,-8.63E-01
-6.600E-02,1.04E+00
-6.560E-02,-1.24E+00
-6.560E-02,1.30E+00
-6.520E-02,-3.83E-01
-6.520E-02,1.32E+00
-6.480E-02,-1.24E+00
-6.480E-02,1.26E+00
-6.440E-02,-8.63E-01
-6.440E-02,1.16E+00
-6.400E-02,-1.18E+00
-6.400E-02,1.34E+00
-6.360E-02,-1.26E+00
-6.360E-02,1.26E+00
-6.320E-02,-5.83E-01
-6.320E-02,1.22E+00
-6.280E-02,-1.16E+00
-6.280E-02,1.26E+00
-6.240E-02,-1.20E+00
-6.240E-02,6.77E-01
-6.200E-02,-5.83E-01
-6.200E-02,1.18E+00
-6.160E-02,-1.18E+00
-6.160E-02,1.32E+00
-6.120E-02,-1.26E+00
-6.120E-02,9.57E-01
-6.080E-02,-1.20E+00
-6.080E-02,9.37E-01
-6.040E-02,-7.43E-01
-6.040E-02,1.30E+00
-6.000E-02,-1.26E+00
-6.000E-02,1.28E+00
-5.960E-02,-6.03E-01
-5.960E-02,1.32E+00
-5.920E-02,-8.03E-01
-5.920E-02,9.77E-01
