Type;ZVL-3;
Version;3.31;
Date;23.May 25;
Mode;ANALYZER;
Center Freq;5004500.000000;Hz
Freq Offset;0.000000;Hz
Span;9991000.000000;Hz
x-Axis;LIN;
Start;9000.000000;Hz
Stop;10000000.000000;Hz
Ref Level;-20.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;0.000000;dB
RBW;300.000000;Hz
VBW;1000.000000;Hz
SWT;110.000000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;2001;
5848739.5;-96.724288940429688;-132.06965637207031
5853735;-95.200508117675781;-135.20805358886719
5858730.5;-94.88824462890625;-119.21793365478516
5863726;-95.236106872558594;-134.84375
5868721.5;-96.744003295898437;-132.08036804199219
5873717;-94.107208251953125;-126.195068359375
5878712.5;-95.161239624023438;-140.87239074707031
5883708;-93.675186157226563;-125.43352508544922
5888703.5;-96.868019104003906;-121.17220306396484
5893699;-97.224517822265625;-129.99905395507812
5898694.5;-94.801185607910156;-135.23216247558594
5903690;-95.636756896972656;-123.57975006103516
5908685.5;-95.196075439453125;-135.62362670898437
5913681;-91.58099365234375;-135.62631225585937
5918676.5;-94.539505004882813;-122.47743988037109
5923672;-92.431571960449219;-138.95828247070312
5928667.5;-93.279876708984375;-122.92832183837891
5933663;-92.363494873046875;-117.927734375
5938658.5;-92.719955444335937;-119.75373840332031
5943654;-91.199874877929688;-122.49082946777344
5948649.5;-92.773399353027344;-121.35540771484375
5953645;-91.528396606445313;-123.03363037109375
5958640.5;-91.712326049804688;-135.26431274414062
5963636;-89.40838623046875;-133.25358581542969
5968631.5;-90.892562866210938;-119.96212768554687
5973627;-91.558792114257813;-130.251220703125
5978622.5;-92.987449645996094;-129.64053344726562
5983618;-89.198760986328125;-112.24790954589844
5988613.5;-91.069129943847656;-127.24638366699219
5993609;-91.384330749511719;-124.03203582763672
5998604.5;-91.723709106445313;-133.89300537109375
6003600;-90.902046203613281;-115.51786041259766
6008595.5;-90.344169616699219;-125.87520599365234
6013591;-88.831024169921875;-123.06537628173828
6018586.5;-88.785263061523438;-126.54367828369141
6023582;-88.906402587890625;-141.70518493652344
6028577.5;-88.5753173828125;-122.62288665771484
6033573;-89.506767272949219;-123.35730743408203
6038568.5;-90.806694030761719;-126.83409881591797
6043564;-88.668708801269531;-134.93901062011719
6048559.5;-89.698478698730469;-118.96625518798828
6053555;-88.23162841796875;-119.94167327880859
6058550.5;-90.911895751953125;-131.92131042480469
6063546;-89.906318664550781;-128.40203857421875
6068541.5;-89.961685180664063;-126.99297332763672
6073537;-88.669960021972656;-135.32400512695312
6078532.5;-90.908470153808594;-125.41445159912109
6083528;-88.830924987792969;-131.43760681152344
6088523.5;-90.002510070800781;-142.56620788574219
6093519;-87.358802795410156;-111.44271087646484
6098514.5;-89.116424560546875;-120.84410858154297
6103510;-89.679176330566406;-135.33930969238281
6108505.5;-89.687637329101563;-123.20675659179687
6113501;-88.620437622070313;-134.97474670410156
6118496.5;-88.184951782226562;-138.49911499023437
6123492;-89.947074890136719;-118.55612182617187
6128487.5;-89.824821472167969;-124.52481842041016
6133483;-87.225288391113281;-138.50675964355469
6138478.5;-88.258308410644531;-127.94384002685547
6143474;-88.890182495117187;-134.99005126953125
6148469.5;-89.532569885253906;-125.81984710693359
6153465;-90.52349853515625;-120.94367218017578
6158460.5;-89.295936584472656;-132.49893188476562
6163456;-89.092575073242188;-124.87466430664062
6168451.5;-90.423675537109375;-133.66386413574219
6173447;-91.059738159179688;-118.52718353271484
6178442.5;-90.286827087402344;-129.35697937011719
6183438;-91.07403564453125;-128.12916564941406
6188433.5;-92.257484436035156;-122.27657318115234
6193429;-88.316444396972656;-117.32342529296875
6198424.5;-90.650901794433594;-128.30226135253906
6203420;-89.245994567871094;-128.64549255371094
6208415.5;-91.391105651855469;-114.95113372802734
6213411;-89.842247009277344;-126.64318084716797
6218406.5;-89.916831970214844;-119.1107177734375
6223402;-88.788734436035156;-120.97938537597656
6228397.5;-91.23846435546875;-119.05811309814453
6233393;-90.24163818359375;-122.21641540527344
6238388.5;-89.5035400390625;-123.55790710449219
6243384;-93.290176391601563;-119.29895782470703
6248379.5;-91.921730041503906;-134.348388671875
6253375;-91.969886779785156;-123.76074981689453
6258370.5;-89.939254760742188;-110.80942535400391
6263366;-92.617897033691406;-129.21354675292969
6268361.5;-91.861488342285156;-133.71488952636719
6273357;-94.068794250488281;-119.13878631591797
6278352.5;-92.404136657714844;-128.34309387207031
6283348;-94.022361755371094;-122.24192810058594
6288343.5;-93.094047546386719;-119.08872985839844
6293339;-92.025924682617188;-113.48296356201172
6298334.5;-91.460884094238281;-119.87578582763672
6303330;-92.353141784667969;-123.59107208251953
6308325.5;-93.409568786621094;-130.00909423828125
6313321;-92.599761962890625;-130.42533874511719
6318316.5;-94.360755920410156;-136.23918151855469
6323312;-93.011528015136719;-128.03825378417969
6328307.5;-95.522361755371094;-127.12565612792969
6333303;-94.74285888671875;-132.86398315429687
6338298.5;-94.88214111328125;-125.79181671142578
6343294;-95.522407531738281;-133.15390014648437
6348289.5;-94.979606628417969;-121.87102508544922
6353285;-96.419868469238281;-127.58393859863281
6358280.5;-96.071388244628906;-136.25959777832031
6363276;-93.658538818359375;-130.03717041015625
6368271.5;-97.295509338378906;-127.29205322265625
6373267;-96.172637939453125;-121.57353973388672
6378262.5;-97.953269958496094;-126.59059906005859
6383258;-96.960708618164063;-135.8682861328125
6388253.5;-94.053489685058594;-136.27490234375
6393249;-94.763038635253906;-132.09226989746094
6398244.5;-95.727195739746094;-136.70379638671875
6403240;-98.382537841796875;-134.427490234375
6408235.5;-97.784767150878906;-142.72950744628906
6413231;-98.387641906738281;-129.29008483886719
6418226.5;-96.563316345214844;-142.73460388183594
6423222;-95.778846740722656;-133.79399108886719
6428217.5;-98.722694396972656;-138.13072204589844
6433213;-96.162445068359375;-141.15864562988281
6438208.5;-97.275520324707031;-129.48965454101562
6443204;-96.849220275878906;-118.18962097167969
6448199.5;-98.100151062011719;-127.48135375976562
6453195;-96.6368408203125;-136.30807495117187
6458190.5;-97.453941345214844;-125.60836029052734
6463186;-96.637649536132813;-135.52301025390625
6468181.5;-92.860336303710937;-138.67770385742187
6473177;-96.763809204101563;-123.48691558837891
6478172.5;-97.954238891601563;-130.94392395019531
6483168;-94.959671020507813;-134.80897521972656
6488163.5;-96.037132263183594;-122.42965698242187
6493159;-92.993400573730469;-131.89151000976563
6498154.5;-95.817115783691406;-114.57675933837891
6503150;-95.804092407226563;-136.33358764648437
6508145.5;-94.16290283203125;-130.31553649902344
6513141;-96.338691711425781;-132.68008422851562
6518136.5;-94.837265014648438;-123.60480499267578
6523132;-94.609825134277344;-133.54022216796875
6528127.5;-93.127548217773437;-124.51445770263672
6533123;-92.8436279296875;-124.00289916992187
6538118.5;-93.899330139160156;-132.96859741210937
6543114;-93.870750427246094;-130.54270935058594
6548109.5;-91.907180786132813;-138.19195556640625
6553105;-91.907249450683594;-136.78289794921875
6558100.5;-90.743148803710938;-126.02906799316406
6563096;-94.346954345703125;-132.43830871582031
6568091.5;-91.027793884277344;-116.61853790283203
6573087;-93.571723937988281;-128.49362182617187
6578082.5;-94.380874633789063;-130.56056213378906
6583078;-91.18890380859375;-133.87564086914062
6588073.5;-90.797538757324219;-123.73649597167969
6593069;-91.078659057617188;-120.15312194824219
6598064.5;-93.01043701171875;-117.16042327880859
6603060;-92.387947082519531;-126.70540618896484
6608055.5;-91.0347900390625;-116.81095123291016
6613051;-93.422950744628906;-111.80511474609375
6618046.5;-91.920623779296875;-132.20707702636719
6623042;-91.38177490234375;-129.77496337890625
6628037.5;-89.609291076660156;-148.86235046386719
6633033;-91.08111572265625;-131.71826171875
6638028.5;-91.146675109863281;-137.27178955078125
6643024;-90.398918151855469;-121.26579284667969
6648019.5;-91.629936218261719;-130.38697814941406
6653015;-90.613685607910156;-135.61996459960937
6658010.5;-88.931686401367188;-113.60910034179687
6663006;-88.979804992675781;-121.0615234375
6668001.5;-91.310035705566406;-121.49845123291016
6672997;-90.432884216308594;-129.42276000976562
6677992.5;-89.941162109375;-115.40902709960937
6682988;-91.052986145019531;-134.91102600097656
6687983.5;-90.038925170898438;-131.27670288085937
6692979;-90.753746032714844;-112.99182891845703
6697974.5;-92.020965576171875;-122.53681182861328
6702970;-90.034698486328125;-129.25520324707031
6707965.5;-90.637496948242187;-127.61402130126953
6712961;-92.006256103515625;-125.3839111328125
6717956.5;-88.932632446289062;-131.06639099121094
6722952;-90.383987426757813;-127.32721710205078
6727947.5;-90.709442138671875;-122.30511474609375
6732943;-90.858474731445312;-124.72563934326172
6737938.5;-89.6900634765625;-125.16807556152344
6742934;-91.822784423828125;-124.73074340820312
6747929.5;-88.8131103515625;-119.91860961914062
6752925;-87.913909912109375;-132.27597045898437
6757920.5;-87.406089782714844;-120.76389312744141
6762916;-89.638504028320313;-123.54099273681641
6767911.5;-91.190452575683594;-109.86827087402344
6772907;-91.935684204101563;-125.18593597412109
6777902.5;-90.916275024414063;-117.25227355957031
6782898;-91.405555725097656;-130.66517639160156
6787893.5;-89.814872741699219;-131.79734802246094
6792889;-91.517433166503906;-137.82049560546875
6797884.5;-92.685493469238281;-125.90334320068359
6802880;-90.079788208007812;-117.40182495117187
6807875.5;-91.249244689941406;-115.32938385009766
6812871;-90.923240661621094;-130.89495849609375
6817866.5;-92.037521362304688;-115.40717315673828
6822862;-91.377647399902344;-128.78985595703125
6827857.5;-89.624687194824219;-116.92321014404297
6832853;-92.487052917480469;-122.77436828613281
6837848.5;-90.052268981933594;-120.80472564697266
6842844;-91.981224060058594;-128.4659423828125
6847839.5;-92.040458679199219;-121.81592559814453
6852835;-91.915390014648438;-117.85111999511719
6857830.5;-92.0777587890625;-130.91792297363281
6862826;-92.734710693359375;-126.70340728759766
6867821.5;-92.324432373046875;-121.97987365722656
6872817;-92.445167541503906;-133.71882629394531
6877812.5;-92.787971496582031;-120.17174530029297
6882808;-93.723915100097656;-121.38825225830078
6887803.5;-93.560340881347656;-118.41669464111328
6892799;-92.75537109375;-137.40191650390625
6897794.5;-92.731185913085938;-123.06683349609375
6902790;-93.573875427246094;-150.94088745117187
6907785.5;-91.275421142578125;-118.22371673583984
6912781;-92.475929260253906;-123.43272399902344
6917776.5;-94.137008666992188;-125.96457672119141
6922772;-94.4979248046875;-125.96713256835937
6927767.5;-93.331657409667969;-131.17355346679687
6932763;-93.472358703613281;-121.93582916259766
6937758.5;-93.108512878417969;-135.76539611816406
6942754;-92.759483337402344;-117.84892272949219
6947749.5;-96.523521423339844;-139.48321533203125
6952745;-96.053199768066406;-133.46517944335937
6957740.5;-93.514175415039063;-129.03074645996094
6962736;-94.676567077636719;-122.10624694824219
6967731.5;-96.338249206542969;-128.05149841308594
6972727;-95.431694030761719;-121.58016967773438
6977722.5;-94.57513427734375;-129.95610046386719
6982718;-96.43902587890625;-129.04350280761719
6987713.5;-95.084053039550781;-128.06169128417969
6992709;-93.5992431640625;-117.77899169921875
6997704.5;-97.482963562011719;-134.73109436035156
7002700;-96.37158203125;-122.02559661865234
7007695.5;-97.419166564941406;-137.770263671875
7012691;-96.121604919433594;-130.03392028808594
7017686.5;-96.810417175292969;-134.2535400390625
7022682;-96.414207458496094;-128.23548889160156
7027677.5;-96.260421752929688;-131.49259948730469
7032673;-96.465835571289063;-141.86543273925781
7037668.5;-95.624427795410156;-125.09100341796875
7042664;-96.069839477539062;-140.28691101074219
7047659.5;-98.111396789550781;-126.75558471679687
7052655;-96.513435363769531;-130.9942626953125
7057650.5;-96.967933654785156;-133.25090026855469
7062646;-96.084503173828125;-129.01167297363281
7067641.5;-97.06231689453125;-132.63531494140625
7072637;-96.324493408203125;-128.26100158691406
7077632.5;-97.549240112304688;-131.51811218261719
7082628;-96.627693176269531;-136.31587219238281
7087623.5;-95.628799438476563;-124.99153137207031
7092619;-94.3099365234375;-132.952880859375
7097614.5;-96.102363586425781;-132.35617065429687
7102610;-97.673393249511719;-131.019775390625
7107605.5;-93.273200988769531;-147.92430114746094
7112601;-95.261520385742188;-118.50101470947266
7117596.5;-97.968711853027344;-126.79130554199219
7122592;-94.707054138183594;-126.64279174804687
7127587.5;-95.923759460449219;-138.39207458496094
7132583;-95.4803466796875;-124.89129638671875
7137578.5;-94.142776489257813;-132.67105102539062
7142574;-93.097076416015625;-124.19174194335937
7147569.5;-96.078987121582031;-127.77271270751953
7152565;-93.020805358886719;-133.29939270019531
7157560.5;-93.946121215820313;-145.02725219726562
7162556;-93.66241455078125;-129.46676635742187
7167551.5;-94.707313537597656;-132.10708618164062
7172547;-91.598228454589844;-118.35733032226562
7177542.5;-94.861091613769531;-117.22885131835938
7182538;-89.758621215820313;-131.83897399902344
7187533.5;-94.3475341796875;-129.07546997070312
7192529;-92.976036071777344;-120.88550567626953
7197524.5;-91.983413696289063;-125.55874633789063
7202520;-92.846138000488281;-132.12493896484375
7207515.5;-90.675613403320313;-115.63531494140625
7212511;-91.70892333984375;-127.80587768554687
7217506.5;-91.695472717285156;-123.4742431640625
7222502;-93.399681091308594;-124.6959228515625
7227497.5;-92.439888000488281;-131.8619384765625
7232493;-91.872627258300781;-127.81608581542969
7237488.5;-92.034202575683594;-126.12220764160156
7242484;-91.487251281738281;-131.09123229980469
7247479.5;-90.241142272949219;-124.35887145996094
7252475;-90.578514099121094;-132.43525695800781
7257470.5;-91.909866333007813;-130.85418701171875
7262466;-91.228927612304688;-130.38711547851562
7267461.5;-89.350379943847656;-124.6007080078125
7272457;-90.765861511230469;-132.16065979003906
7277452.5;-88.37286376953125;-137.90803527832031
7282448;-91.406951904296875;-120.26580047607422
7287443.5;-89.221771240234375;-126.72698974609375
7292439;-90.905891418457031;-125.34793090820312
7297434.5;-90.462310791015625;-109.05299377441406
7302430;-91.693672180175781;-127.35533142089844
7307425.5;-92.533096313476563;-120.568115234375
7312421;-89.995376586914063;-129.96710205078125
7317416.5;-91.486656188964844;-119.46875762939453
7322412;-90.715354919433594;-124.39714050292969
7327407.5;-90.452346801757813;-125.75769805908203
7332403;-94.063186645507813;-135.57412719726562
7337398.5;-90.282569885253906;-123.03325653076172
7342394;-89.857376098632813;-126.17578125
7347389.5;-90.946075439453125;-129.1571044921875
7352385;-90.580574035644531;-125.50722503662109
7357380.5;-89.670295715332031;-120.30406951904297
7362376;-90.163665771484375;-126.91632843017578
7367371.5;-91.817436218261719;-128.59440612792969
7372367;-90.056549072265625;-122.95407867431641
7377362.5;-92.603912353515625;-130.44580078125
7382358;-89.959503173828125;-131.41444396972656
7387353.5;-91.2449951171875;-121.14011383056641
7392349;-90.154647827148438;-126.63208770751953
7397344.5;-92.269393920898438;-113.39228820800781
7402340;-93.872482299804688;-128.25030517578125
7407335.5;-92.010971069335938;-131.1754150390625
7412331;-90.81109619140625;-116.48426055908203
7417326.5;-92.279594421386719;-125.15992736816406
7422322;-90.911880493164062;-125.03927612304687
7427317.5;-92.0020751953125;-140.48336791992187
7432313;-91.858634948730469;-119.65805816650391
7437308.5;-90.148948669433594;-125.94849395751953
7442304;-91.591911315917969;-124.34482574462891
7447299.5;-91.895828247070313;-125.55570220947266
7452295;-91.9415283203125;-123.49137115478516
7457290.5;-91.895553588867188;-129.6173095703125
7462286;-94.387031555175781;-130.48916625976562
7467281.5;-91.828376770019531;-115.81005096435547
7472277;-90.995323181152344;-126.67292022705078
7477272.5;-92.552970886230469;-140.50888061523438
7482268;-92.032859802246094;-119.48838043212891
7487263.5;-91.568229675292969;-117.38703155517578
7492259;-91.323654174804688;-129.03590393066406
7497254.5;-94.523857116699219;-120.09529876708984
7502250;-93.742546081542969;-129.2362060546875
7507245.5;-93.659294128417969;-116.21848297119141
7512241;-93.167198181152344;-139.18778991699219
7517236.5;-93.019065856933594;-113.32625579833984
7522232;-92.590423583984375;-116.91403198242187
7527227.5;-90.991966247558594;-134.15921020507812
7532223;-93.2427978515625;-129.05632019042969
7537218.5;-93.242225646972656;-129.05886840820313
7542214;-93.749702453613281;-134.1668701171875
7547209.5;-91.981903076171875;-134.16941833496094
7552205;-92.22821044921875;-137.02531433105469
7557200.5;-93.356155395507813;-129.87763977050781
7562196;-94.121658325195313;-128.51104736328125
7567191.5;-94.3515625;-129.46905517578125
7572187;-98.441474914550781;-122.77131652832031
7577182.5;-93.496971130371094;-134.90898132324219
7582178;-95.465049743652344;-127.66056823730469
7587173.5;-94.011016845703125;-140.56500244140625
7592169;-94.833938598632813;-119.54450988769531
7597164.5;-93.4847412109375;-131.783447265625
7602160;-96.44964599609375;-127.50841522216797
7607155.5;-96.834205627441406;-139.87995910644531
7612151;-96.865036010742188;-127.04389190673828
7617146.5;-96.461799621582031;-131.28257751464844
7622142;-97.300765991210938;-139.88761901855469
7627137.5;-96.257705688476562;-121.03094482421875
7632133;-94.495285034179688;-134.5673828125
7637128.5;-95.313865661621094;-117.21468353271484
7642124;-97.506622314453125;-120.23849487304687
7647119.5;-95.209259033203125;-139.90037536621094
7652115;-97.748306274414063;-129.92613220214844
7657110.5;-98.962989807128906;-134.22555541992187
7662106;-98.538612365722656;-129.51753234863281
7667101.5;-95.540687561035156;-130.82542419433594
7672097;-97.009689331054687;-136.616943359375
7677092.5;-98.489387512207031;-123.10971069335937
7682088;-94.716812133789063;-131.07106018066406
7687083.5;-95.121337890625;-144.13784790039062
7692079;-95.774391174316406;-132.09921264648437
7697074.5;-96.529701232910156;-127.88470458984375
7702070;-97.431343078613281;-137.59834289550781
7707065.5;-97.388908386230469;-134.97531127929687
7712061;-97.737312316894531;-120.06822204589844
7717056.5;-96.999244689941406;-133.27180480957031
7722052;-95.480331420898438;-125.31556701660156
7727047.5;-96.755416870117187;-122.04807281494141
7732043;-95.342643737792969;-133.59535217285156
7737038.5;-94.737548828125;-123.84362030029297
7742034;-95.157096862792969;-138.70590209960937
7747029.5;-95.557304382324219;-122.67581176757813
7752025;-95.628616333007813;-140.64920043945313
7757020.5;-95.979141235351563;-128.79342651367187
7762016;-96.313407897949219;-133.93846130371094
7767011.5;-94.822822570800781;-125.59031677246094
7772007;-95.655075073242188;-117.94615936279297
7777002.5;-95.310707092285156;-112.67426300048828
7781998;-95.4273681640625;-136.2275390625
7786993.5;-93.89129638671875;-126.83364868164062
7791989;-94.678016662597656;-133.00527954101562
7796984.5;-95.827972412109375;-123.77021026611328
7801980;-95.092033386230469;-127.77283477783203
7806975.5;-94.8765869140625;-122.89124298095703
7811971;-93.759284973144531;-133.32028198242187
7816966.5;-94.415573120117187;-137.65701293945312
7821962;-92.141151428222656;-140.6849365234375
7826957.5;-92.772216796875;-129.40203857421875
7831953;-95.134025573730469;-120.47555541992187
7836948.5;-92.390327453613281;-126.56961822509766
7841944;-95.363449096679688;-131.64918518066406
7846939.5;-91.718406677246094;-132.45407104492187
7851935;-93.011962890625;-119.42356109619141
7856930.5;-92.712196350097656;-127.47916412353516
7861926;-93.198165893554688;-125.14231872558594
7866921.5;-91.723457336425781;-133.99205017089844
7871917;-92.155845642089844;-124.56425476074219
7876912.5;-93.288551330566406;-131.41525268554687
7881908;-94.019760131835938;-117.05014801025391
7886903.5;-94.444259643554688;-123.41206359863281
7891899;-92.16876220703125;-131.17822265625
7896894.5;-91.467742919921875;-134.70259094238281
7901890;-94.19219970703125;-126.46154022216797
7906885.5;-92.453926086425781;-123.72354888916016
7911881;-93.123611450195313;-119.39191436767578
7916876.5;-92.509429931640625;-115.91410064697266
7921872;-94.578903198242188;-119.52199554443359
7926867.5;-91.555686950683594;-124.82090759277344
7931863;-93.823783874511719;-115.757080078125
7936858.5;-93.356193542480469;-122.24080657958984
7941854;-92.903945922851563;-123.24493408203125
7946849.5;-93.045524597167969;-129.26808166503906
7951845;-93.07794189453125;-132.79246520996094
7956840.5;-92.035865783691406;-129.4683837890625
7961836;-93.832565307617188;-134.04052734375
7966831.5;-93.263954162597656;-121.05338287353516
7971827;-90.19598388671875;-148.36569213867187
7976822.5;-93.054878234863281;-118.59722900390625
7981818;-93.777786254882813;-126.36338806152344
7986813.5;-93.604080200195313;-121.84663391113281
7991809;-93.356475830078125;-127.08674621582031
7996804.5;-93.9620361328125;-117.34944915771484
8001800;-94.124465942382813;-140.77659606933594
8006795.5;-93.680679321289062;-118.612060546875
8011791;-90.547882080078125;-128.21331787109375
8016786.5;-92.979362487792969;-138.28456115722656
8021782;-91.485366821289063;-115.60006713867187
8026777.5;-92.541412353515625;-126.24785614013672
8031773;-92.811027526855469;-126.25009918212891
8036768.5;-94.180656433105469;-129.12077331542969
8041764;-92.78955078125;-127.73031616210937
8046759.5;-93.096595764160156;-115.33677673339844
8051755;-93.003913879394531;-125.73249816894531
8056750.5;-91.970008850097656;-124.76864624023437
8061746;-92.897010803222656;-125.12071228027344
8066741.5;-93.778228759765625;-126.68281555175781
8071737;-91.086494445800781;-131.76206970214844
8076732.5;-93.006294250488281;-126.13563537597656
8081728;-93.097412109375;-129.52708435058594
8086723.5;-93.646537780761719;-122.14163970947266
8091719;-94.894676208496094;-126.98358917236328
8096714.5;-92.956520080566406;-135.55442810058594
8101710;-92.935379028320312;-135.17056274414062
8106705.5;-95.884742736816406;-134.10789489746094
8111701;-94.559181213378906;-118.71576690673828
8116696.5;-93.465591430664063;-127.44809722900391
8121692;-95.805816650390625;-129.74472045898437
8126687.5;-94.381439208984375;-127.14778137207031
8131683;-95.056571960449219;-146.85556030273437
8136678.5;-93.422004699707031;-126.16255950927734
8141674;-92.233650207519531;-117.22164154052734
8146669.5;-93.435752868652344;-130.38410949707031
8151665;-95.356925964355469;-134.46876525878906
8156660.5;-95.903083801269531;-140.84619140625
8161656;-95.254325866699219;-126.86903381347656
8166651.5;-94.195167541503906;-130.838623046875
8171647;-93.474784851074219;-134.47773742675781
8176642.5;-94.535751342773438;-132.06851196289062
8181638;-97.929679870605469;-124.71121978759766
8186633.5;-95.722091674804688;-136.42266845703125
8191629;-95.841300964355469;-128.82069396972656
8196624.5;-96.1915283203125;-140.16889953613281
8201620;-94.918464660644531;-118.64336395263672
8206615.5;-96.392646789550781;-121.54579162597656
8211611;-97.106361389160156;-129.78512573242187
8216606.5;-96.808830261230469;-140.17787170410156
8221602;-96.473197937011719;-131.09494018554687
8226597.5;-96.759086608886719;-131.09718322753906
8231593;-95.591361999511719;-141.6356201171875
8236588.5;-98.142402648925781;-114.64701080322266
8241584;-98.218879699707031;-120.52976226806641
8246579.5;-98.274543762207031;-129.40596008300781
8251575;-99.5189208984375;-138.39004516601562
8256570.5;-98.895156860351563;-141.64683532714844
8261566;-99.065834045410156;-148.49752807617187
8266561.5;-99.519477844238281;-128.85435485839844
8271557;-97.600830078125;-136.03704833984375
8276552.5;-99.456268310546875;-137.87467956542969
8281548;-98.398086547851563;-135.63746643066406
8286543.5;-95.230972290039063;-136.04377746582031
8291539;-101.17134857177734;-141.66255187988281
8296534.5;-101.143798828125;-125.71566772460937
8301530;-101.74636077880859;-139.57232666015625
8306525.5;-98.258712768554688;-126.10626220703125
8311521;-97.579261779785156;-124.43757629394531
8316516.5;-101.48630523681641;-132.13134765625
8321512;-98.244148254394531;-134.20440673828125
8326507.5;-97.760261535644531;-139.58354187011719
8331503;-101.66472625732422;-123.42351531982422
8336498.5;-100.25850677490234;-136.49000549316406
8341494;-99.345596313476562;-138.99101257324219
8346489.5;-98.045173645019531;-140.93147277832031
8351485;-101.62654113769531;-136.07295227050781
8356480.5;-97.078102111816406;-131.15554809570312
8361476;-100.85177612304687;-129.45756530761719
8366471.5;-99.441673278808594;-130.92839050292969
8371467;-100.55343627929687;-135.29176330566406
8376462.5;-99.756195068359375;-127.41106414794922
8381458;-100.13909149169922;-130.70950317382812
8386453.5;-100.04948425292969;-144.47125244140625
8391449;-99.600326538085938;-148.55587768554687
8396444.5;-97.417617797851563;-125.27108001708984
8401440;-97.67901611328125;-135.30522155761719
8406435.5;-98.899436950683594;-142.54203796386719
8411431;-100.37973022460937;-135.69581604003906
8416426.5;-97.851112365722656;-132.71926879882813
8421422;-98.089225769042969;-130.72746276855469
8426417.5;-98.879913330078125;-127.74375152587891
8431413;-102.59678649902344;-134.2537841796875
8436408.5;-96.526214599609375;-131.67413330078125
8441404;-98.995468139648438;-136.98265075683594
8446399.5;-97.464187622070312;-137.45451354980469
8451395;-97.524589538574219;-125.06099700927734
8456390.5;-98.001594543457031;-124.83464813232422
8461386;-96.485527038574219;-140.98309326171875
8466381.5;-98.858108520507813;-123.87899017333984
8471377;-99.403953552246094;-121.50963592529297
8476372.5;-97.395912170410156;-128.9486083984375
8481368;-97.470245361328125;-126.86909484863281
8486363.5;-98.737739562988281;-153.03550720214844
8491359;-96.533561706542969;-124.85036468505859
8496354.5;-97.414466857910156;-135.73396301269531
8501350;-96.927696228027344;-140.30580139160156
8506345.5;-96.221466064453125;-128.43550109863281
8511341;-96.810768127441406;-122.85372161865234
8516336.5;-95.41748046875;-131.71003723144531
8521332;-95.896530151367188;-126.47004699707031
8526327.5;-96.403282165527344;-125.69393157958984
8531323;-99.157760620117188;-133.35017395019531
8536318.5;-94.788734436035156;-128.448974609375
8541314;-98.044883728027344;-130.78132629394531
8546309.5;-98.021476745605469;-141.77702331542969
8551305;-95.962379455566406;-128.28704833984375
8556300.5;-93.032249450683594;-134.65054321289062
8561296;-93.046035766601563;-129.54734802246094
8566291.5;-94.55487060546875;-114.28102874755859
8571287;-96.342964172363281;-130.7947998046875
8576282.5;-96.515609741210938;-145.71636962890625
8581278;-97.0821533203125;-124.34429931640625
8586273.5;-94.073089599609375;-122.97739410400391
8591269;-95.255607604980469;-130.5838623046875
8596264.5;-97.088882446289063;-129.18534851074219
8601260;-95.101661682128906;-133.08712768554687
8606255.5;-95.696914672851563;-119.46455383300781
8611251;-97.220458984375;-135.39949035644531
8616246.5;-96.702980041503906;-139.71371459960937
8621242;-95.8973388671875;-134.67973327636719
8626237.5;-96.443916320800781;-143.55592346191406
8631233;-97.159858703613281;-129.97364807128906
8636228.5;-93.21649169921875;-123.27560424804687
8641224;-96.731765747070312;-140.36863708496094
8646219.5;-94.966270446777344;-130.39407348632812
8651215;-96.450881958007813;-131.05632019042969
8656210.5;-95.039161682128906;-129.02940368652344
8661206;-95.558952331542969;-140.37762451171875
8666201.5;-96.60345458984375;-127.39016723632812
8671197;-97.507400512695312;-145.75901794433594
8676192.5;-95.922019958496094;-124.07484436035156
8681188;-96.811477661132813;-129.22349548339844
8686183.5;-96.992637634277344;-120.32228088378906
8691179;-94.635047912597656;-114.99364471435547
8696174.5;-95.609268188476563;-126.68538665771484
8701170;-96.160026550292969;-125.28981018066406
8706165.5;-96.269607543945313;-140.39781188964844
8711161;-96.32183837890625;-138.0699462890625
8716156.5;-96.391189575195313;-132.57817077636719
8721152;-98.008270263671875;-143.59855651855469
8726147.5;-96.399887084960937;-147.12263488769531
8731143;-96.602401733398438;-129.4327392578125
8736138.5;-95.41790771484375;-130.64894104003906
8741134;-96.063850402832031;-129.62814331054687
8746129.5;-97.710670471191406;-136.67404174804687
8751125;-94.488090515136719;-131.57083129882812
8756120.5;-96.459808349609375;-138.09014892578125
8761116;-97.654022216796875;-130.66017150878906
8766111.5;-97.661125183105469;-121.71925354003906
8771107;-94.626296997070313;-135.10163879394531
8776102.5;-98.068527221679688;-136.6875
8781098;-96.83868408203125;-128.73094177246094
8786093.5;-98.022254943847656;-131.83123779296875
8791089;-99.233642578125;-135.11061096191406
8796084.5;-99.370735168457031;-133.17465209960937
8801080;-97.003684997558594;-122.71932983398437
8806075.5;-97.601661682128906;-129.46640014648437
8811071;-98.253898620605469;-126.87599182128906
8816066.5;-100.56153106689453;-127.01947021484375
